seq_len,fold,epoch,mse,mae,rmse
72,1,10,1034.43212890625,23.23651123046875,32.16258896460685
72,1,11,1030.8270263671875,23.047775268554688,32.106495080702715
72,1,12,955.5773315429688,22.655128479003906,30.912413874412472
72,1,13,987.4908447265625,22.79115867614746,31.424367053714263
72,1,14,949.7613525390625,22.566665649414062,30.81819839865826
72,1,15,1004.8477172851562,23.12038803100586,31.699333073191877
72,1,16,971.411865234375,22.871627807617188,31.16748089330248
72,1,17,1026.94970703125,23.508195877075195,32.04605602927215
72,1,18,1021.0621948242188,22.859615325927734,31.95406382331078
72,1,19,1018.2686157226562,23.49782943725586,31.91032146065997
72,1,20,1177.09228515625,24.15165901184082,34.30877854363588
72,1,21,1048.9276123046875,23.837968826293945,32.38715196346674
72,1,22,1093.6956787109375,23.787153244018555,33.071070117414365
72,1,23,1235.921142578125,23.977035522460938,35.15567013410674
72,1,24,1042.87109375,24.848901748657227,32.293514732063464
72,1,25,1149.9937744140625,23.76123046875,33.911558124245225
72,1,26,1063.443359375,23.105945587158203,32.61047928772283
72,1,27,988.7069091796875,23.65518569946289,31.443710168803037
72,1,28,1031.9046630859375,22.830698013305664,32.123272919893104
72,1,29,1017.8736572265625,22.623756408691406,31.90413229076388
72,1,30,1032.981689453125,22.608840942382812,32.14003250547711
72,1,31,1097.0775146484375,23.066593170166016,33.12216047676295
72,1,32,1092.6375732421875,23.248878479003906,33.055068798025324
72,1,33,1174.61279296875,23.807546615600586,34.27262454158931
72,1,34,1028.9583740234375,22.74627685546875,32.07738103435874
72,1,35,1254.34765625,24.538602828979492,35.416770833180145
72,1,36,1134.4691162109375,24.523469924926758,33.681881126370264
72,1,37,987.6088256835938,22.561920166015625,31.426244218544376
72,1,38,1011.1409301757812,23.322601318359375,31.798442260207988
72,1,39,1049.8057861328125,23.4560546875,32.400706568419345
72,1,40,989.9617919921875,22.64684295654297,31.463658274145228
72,1,41,1126.87158203125,24.014074325561523,33.56890796602192
72,1,42,1182.6141357421875,24.480979919433594,34.38915724094133
72,1,43,1130.956787109375,25.340593338012695,33.62970096669572
72,1,44,1293.19677734375,25.318920135498047,35.961045276017074
72,1,45,1230.4437255859375,25.333593368530273,35.07768130287317
72,1,46,1114.7432861328125,24.460729598999023,33.387771505939305
72,1,47,1234.2928466796875,24.89221954345703,35.13250413334762
72,1,48,1170.9473876953125,24.528121948242188,34.21910851695749
72,1,49,1160.6669921875,24.24702262878418,34.068563107174036
72,1,50,1292.0372314453125,25.60860252380371,35.94491941075
72,1,51,1205.73046875,24.892000198364258,34.72362983257943
72,1,52,1195.0250244140625,25.219377517700195,34.569133984149246
72,1,53,1312.3314208984375,25.710437774658203,36.226115178120295
72,1,54,1219.8544921875,25.3576717376709,34.926415392758244
72,1,55,1164.7674560546875,24.417980194091797,34.12868963283952
72,1,56,1457.403564453125,27.14295196533203,38.17595531814659
72,1,57,1223.00439453125,25.487308502197266,34.97147973036385
72,1,58,1160.4754638671875,24.96666145324707,34.06575206666055
72,1,59,1186.9359130859375,24.953092575073242,34.45193627484437
72,1,60,1222.3271484375,25.039100646972656,34.96179555511273
72,1,61,1197.865478515625,24.89106559753418,34.61019327475108
72,1,62,1257.9759521484375,25.367795944213867,35.46795669542351
72,1,63,1264.3104248046875,25.70279312133789,35.55714309115241
72,1,64,1270.63623046875,25.714488983154297,35.64598477344608
72,1,65,1235.734619140625,25.62150001525879,35.15301721247587
72,1,66,1347.7685546875,26.620412826538086,36.71196745868437
72,1,67,1257.7530517578125,25.782615661621094,35.46481427778542
72,1,68,1219.5341796875,25.48025131225586,34.92182955813598
72,1,69,1209.0731201171875,25.41652488708496,34.771728747895
72,1,70,1252.960205078125,25.60919761657715,35.39717792533926
72,1,71,1183.6729736328125,24.889705657958984,34.40454873461956
72,1,72,1377.3092041015625,26.9252872467041,37.11211667503704
72,1,73,1307.8916015625,26.37054443359375,36.16478399717742
72,1,74,1310.430908203125,26.364137649536133,36.199874422477286
72,1,75,1315.863037109375,26.192150115966797,36.27482649316706
72,1,76,1463.42822265625,27.8305606842041,38.25478038959641
72,1,77,1417.8380126953125,27.62190818786621,37.65418984250375
72,1,78,1640.9969482421875,29.664405822753906,40.50922053362898
72,1,79,1425.485107421875,27.086467742919922,37.75559703437194
72,1,80,1183.7191162109375,25.18953514099121,34.405219316419675
72,1,81,1340.559814453125,26.505632400512695,36.613656119720204
72,1,82,1497.1884765625,27.877561569213867,38.693519826483865
72,1,83,1235.016845703125,25.274477005004883,35.14280645741209
72,1,84,1528.556640625,28.461400985717773,39.09675997605172
72,1,85,1561.68017578125,28.565841674804688,39.518099344240355
72,1,86,1520.8289794921875,28.160009384155273,38.99780736775066
72,1,87,1506.2684326171875,28.514440536499023,38.81067420977362
72,1,88,1581.3673095703125,29.31201171875,39.76640931200996
72,1,89,1520.18115234375,28.680706024169922,38.98950053980879
72,1,90,1467.234375,27.742435455322266,38.30449549334908
72,1,91,1604.97216796875,29.121566772460938,40.062103888447375
72,1,92,1349.7667236328125,26.590362548828125,36.73917151532969
72,1,93,1449.59814453125,27.679126739501953,38.07358854286328
72,1,94,1636.5777587890625,29.42134666442871,40.45463828523328
72,1,95,1610.008544921875,29.37613868713379,40.12491177463042
72,1,96,1501.4468994140625,28.2241153717041,38.74850835082639
72,1,97,1658.7349853515625,29.69479751586914,40.72757033449899
72,1,98,1569.0709228515625,28.90520668029785,39.61149988136731
72,1,99,1561.888671875,28.72964859008789,39.52073723850556
72,1,100,1486.303955078125,28.059337615966797,38.5526128177861
72,1,101,1481.2042236328125,27.988893508911133,38.48641609234111
72,1,102,1686.1968994140625,29.835840225219727,41.063327914503745
72,1,103,1502.061767578125,28.085126876831055,38.75644162688475
72,1,104,1646.65234375,29.542402267456055,40.57896430110064
72,1,105,1802.780517578125,31.354419708251953,42.459162940149035
72,1,106,1574.9378662109375,29.000118255615234,39.68548684608692
72,1,107,1842.11376953125,31.462392807006836,42.91985286008388
72,1,108,1865.0821533203125,31.95659065246582,43.1865969175659
72,1,109,1604.3138427734375,29.209447860717773,40.05388673741211
72,1,110,1601.654541015625,29.244182586669922,40.02067641876665
72,1,111,1507.0994873046875,28.570646286010742,38.821379255568544
72,1,112,1666.6143798828125,29.62213134765625,40.824188661660045
72,1,113,1621.2667236328125,29.422134399414062,40.26495652093533
72,1,114,1697.2548828125,29.934314727783203,41.19775337093638
72,1,115,1557.77783203125,28.950162887573242,39.46869432893936
72,1,116,1857.7520751953125,31.508451461791992,43.10164817260835
72,1,117,1736.4222412109375,30.63747787475586,41.67040006060582
72,1,118,1402.3084716796875,27.248004913330078,37.447409412130064
72,1,119,1832.857666015625,31.19231414794922,42.811886970976005
72,1,120,1722.5875244140625,29.90715980529785,41.50406635998529
72,1,121,1775.7467041015625,30.287561416625977,42.13960968140975
72,1,122,1832.140625,30.804615020751953,42.803511830222526
72,1,123,1590.2037353515625,29.397871017456055,39.87735868072963
72,1,124,1947.036865234375,32.51228713989258,44.12524068188609
72,1,125,1926.1505126953125,32.06273651123047,43.887931287488506
72,1,126,1716.829833984375,30.128829956054688,41.4346453343621
72,1,127,1667.3759765625,29.656267166137695,40.833515358862996
72,1,128,1813.0462646484375,31.023757934570312,42.57988098443251
72,1,129,1787.21484375,30.490385055541992,42.27546385020512
72,1,130,1873.2557373046875,31.160768508911133,43.281124492146546
72,1,131,1687.85205078125,30.0878963470459,41.083476615072996
72,1,132,2016.8148193359375,32.635189056396484,44.908961459111225
72,1,133,1923.5897216796875,32.613433837890625,43.858747379282136
72,1,134,1686.9525146484375,29.917579650878906,41.07252749281979
72,1,135,1906.828125,32.39275360107422,43.66724315777216
72,1,136,1774.348388671875,30.47296905517578,42.123014952302206
72,1,137,1843.578369140625,31.03375244140625,42.936911499787975
72,1,138,1852.167236328125,31.20488739013672,43.03681257165922
72,1,139,1879.977783203125,32.03330993652344,43.35871058049495
72,1,140,1914.6180419921875,31.82650375366211,43.75634859071524
72,1,141,1815.85205078125,31.48746681213379,42.612815569746736
72,1,142,1911.31982421875,31.812517166137695,43.71864389729798
72,1,143,1971.9058837890625,32.678951263427734,44.40614691446515
72,1,144,1911.844482421875,31.450918197631836,43.724643879874826
72,1,145,2024.5770263671875,32.82509231567383,44.99530004752927
72,1,146,1665.2889404296875,29.814319610595703,40.80795192642835
72,1,147,1819.3902587890625,31.14154052734375,42.65431113954441
72,1,148,2355.86572265625,35.658409118652344,48.537261177947094
72,1,149,1844.0245361328125,32.21581268310547,42.942106796625765
72,1,150,1740.191162109375,30.30315399169922,41.71559854669923
72,2,1,4388.19873046875,51.18553924560547,66.24348066390193
72,2,2,2357.84423828125,38.09231948852539,48.55763831037554
72,2,3,1714.017333984375,33.2214469909668,41.400692433634184
72,2,4,1443.591552734375,30.397872924804688,37.99462531377794
72,2,5,1133.6044921875,27.004234313964844,33.66904352944259
72,2,6,877.0125732421875,23.04953956604004,29.614398073271513
72,2,7,886.196533203125,22.09981918334961,29.769053280262792
72,2,8,872.9776611328125,22.053218841552734,29.546195374917776
72,2,9,783.5218505859375,20.620330810546875,27.991460315352207
72,2,10,705.3795776367188,19.650535583496094,26.558982993268376
72,2,11,687.2186279296875,19.61174964904785,26.214855100299285
72,2,12,698.3704223632812,19.875133514404297,26.426699044021394
72,2,13,714.593017578125,19.75052833557129,26.73187269119253
72,2,14,746.2415161132812,20.317813873291016,27.317421476290203
72,2,15,859.5465087890625,22.124467849731445,29.318023616694603
72,2,16,890.699951171875,22.69611167907715,29.844596683015755
72,2,17,911.6424560546875,22.734901428222656,30.193417429212737
72,2,18,883.7178955078125,22.42344093322754,29.727393015665072
72,2,19,868.1130981445312,21.928987503051758,29.463759063373622
72,2,20,821.6897583007812,21.19451904296875,28.665131402119567
72,2,21,1100.4345703125,24.980131149291992,33.17279865058871
72,2,22,1005.5197143554688,23.90802001953125,31.70993084753527
72,2,23,1107.75927734375,25.15205955505371,33.28301785210815
72,2,24,733.3314819335938,19.94195556640625,27.080093831698473
72,2,25,754.6755981445312,20.14826011657715,27.47135959767065
72,2,26,873.5078125,22.10081672668457,29.555165580656116
72,2,27,960.1227416992188,23.80474853515625,30.985847442005177
72,2,28,985.7481689453125,23.615358352661133,31.396626712838316
72,2,29,949.2111206054688,23.222225189208984,30.809270043372802
72,2,30,1097.846923828125,25.003555297851562,33.13377316014771
72,2,31,1197.688232421875,26.572908401489258,34.60763257464854
72,2,32,1161.9931640625,25.514442443847656,34.088020829354406
72,2,33,1077.4293212890625,25.167470932006836,32.82421851756813
72,2,34,828.4215087890625,21.944677352905273,28.782312429495
72,2,35,978.3167724609375,23.625226974487305,31.278055765359483
72,2,36,1065.3880615234375,25.04216957092285,32.640282803974564
72,2,37,1028.1942138671875,24.6856689453125,32.06546762277431
72,2,38,1074.3057861328125,24.96768569946289,32.7766042495682
72,2,39,957.9542236328125,23.294321060180664,30.950835588604267
72,2,40,956.0358276367188,23.07390022277832,30.919829036343632
72,2,41,1116.3663330078125,25.373592376708984,33.41206867297822
72,2,42,1215.7470703125,26.8353214263916,34.867564731602634
72,2,43,964.1605224609375,23.273067474365234,31.05093432508815
72,2,44,1027.65625,24.376327514648438,32.0570780015896
72,2,45,905.60400390625,22.344985961914062,30.09325512313764
72,2,46,1150.2159423828125,25.723400115966797,33.914833662909395
72,2,47,1152.03369140625,26.027896881103516,33.94162181461354
72,2,48,1099.6712646484375,25.234853744506836,33.161291661339696
72,2,49,1047.5589599609375,24.488924026489258,32.36601550949603
72,2,50,1100.0814208984375,25.047563552856445,33.167475347069114
72,2,51,1023.4323120117188,23.80440902709961,31.99112864548106
72,2,52,1322.3236083984375,27.926010131835938,36.36376779705917
72,2,53,980.7321166992188,23.70595932006836,31.31664280696797
72,2,54,980.760986328125,24.140323638916016,31.31710373467069
72,2,55,1001.6141967773438,23.990764617919922,31.648289002366997
72,2,56,982.214111328125,23.45796012878418,31.340295329306088
72,2,57,1118.3828125,25.391584396362305,33.44223097372542
72,2,58,1039.767822265625,24.5280704498291,32.24543102930437
72,2,59,939.785888671875,22.566226959228516,30.65592746389962
72,2,60,1171.7890625,25.986032485961914,34.23140462353247
72,2,61,1039.8424072265625,24.299835205078125,32.2465875283969
72,2,62,1020.5550537109375,24.342796325683594,31.946127366410746
72,2,63,1003.82958984375,24.008249282836914,31.68326987297476
72,2,64,1027.585205078125,24.21999168395996,32.055969882037964
72,2,65,943.0625,23.035184860229492,30.70932268872109
72,2,66,1023.3045043945312,24.047561645507812,31.989131035314657
72,2,67,982.1198120117188,23.54203224182129,31.33879085114355
72,2,68,998.9880981445312,23.397836685180664,31.60677297897606
72,2,69,1060.8880615234375,25.106340408325195,32.57127663330741
72,2,70,1002.7967529296875,23.984878540039062,31.666966272911075
72,2,71,1009.7959594726562,24.458833694458008,31.77728684882736
72,2,72,1011.8900756835938,23.56369400024414,31.810219673614228
72,2,73,1230.8018798828125,27.180496215820312,35.08278609065723
72,2,74,849.1338500976562,21.480106353759766,29.139901339875127
72,2,75,960.0103149414062,22.706899642944336,30.984033225863385
72,2,76,1071.568603515625,24.400402069091797,32.73482249097473
72,2,77,1065.5064697265625,24.61789321899414,32.64209658901466
72,2,78,907.8056030273438,22.67837142944336,30.129812528911355
72,2,79,1049.6396484375,23.694278717041016,32.39814266956518
72,2,80,949.3895263671875,22.574756622314453,30.812165233348782
72,2,81,1070.41796875,24.603689193725586,32.717242682567246
72,2,82,1023.1419067382812,23.972824096679688,31.98658948275482
72,2,83,988.5086669921875,23.04388999938965,31.440557676227492
72,2,84,1038.3885498046875,23.574359893798828,32.22403683284711
72,2,85,1110.8935546875,25.132938385009766,33.33006982722208
72,2,86,1052.83349609375,24.3710994720459,32.44739582915322
72,2,87,1073.02734375,24.0576114654541,32.7570960823758
72,2,88,966.8462524414062,23.068078994750977,31.094151418577194
72,2,89,1046.9229736328125,24.056556701660156,32.35618910862051
72,2,90,1126.8365478515625,25.308927536010742,33.568386137131505
72,2,91,1122.621826171875,25.06278419494629,33.50554918475259
72,2,92,982.0953979492188,23.503219604492188,31.338401330463856
72,2,93,973.4527587890625,23.44552993774414,31.200204467103458
72,2,94,1039.0853271484375,24.01534652709961,32.23484647316375
72,2,95,1145.735595703125,25.8660888671875,33.848716308054065
72,2,96,895.2283935546875,22.209911346435547,29.920367537092314
72,2,97,985.2979736328125,23.210865020751953,31.389456408686222
72,2,98,1091.835205078125,24.35230827331543,33.04292972903772
72,2,99,1080.251220703125,24.303937911987305,32.867175429341735
72,2,100,1069.8131103515625,23.712356567382812,32.70799765121006
72,2,101,1050.9072265625,24.19717788696289,32.41769927929032
72,2,102,1000.2027587890625,23.49805450439453,31.625982337139547
72,2,103,956.672607421875,22.12008285522461,30.930124594347742
72,2,104,941.7830810546875,22.78696060180664,30.688484502410468
72,2,105,1098.35107421875,24.56925392150879,33.14138008922909
72,2,106,1130.0029296875,24.637630462646484,33.61551620438841
72,2,107,1060.7392578125,23.946224212646484,32.56899227505358
72,2,108,991.5723876953125,23.383695602416992,31.489242412216154
72,2,109,1019.927734375,23.655527114868164,31.936307463058405
72,2,110,1106.5660400390625,24.66849708557129,33.26508740465088
72,2,111,1159.0079345703125,25.25104331970215,34.04420559464286
72,2,112,1055.624267578125,23.738874435424805,32.49037192120344
72,2,113,1173.0882568359375,25.649051666259766,34.250376010139476
72,2,114,1218.399169921875,25.67538070678711,34.90557505502345
72,2,115,1042.6595458984375,23.731107711791992,32.2902391737571
72,2,116,1158.01708984375,25.267953872680664,34.02965015752807
72,2,117,1093.808349609375,24.55477523803711,33.07277353971655
72,2,118,986.1551513671875,22.747758865356445,31.403107352094754
72,2,119,1039.8861083984375,23.264659881591797,32.24726513052599
72,2,120,1083.9468994140625,24.01023292541504,32.92334884871317
72,2,121,1143.587646484375,24.732223510742188,33.81697275754255
72,2,122,1051.80224609375,22.690702438354492,32.431500830115
72,2,123,967.9730224609375,22.513431549072266,31.11226482371442
72,2,124,1066.7398681640625,23.926143646240234,32.66098388236433
72,2,125,1090.517578125,23.798017501831055,33.022985602834275
72,2,126,1116.8988037109375,24.954172134399414,33.42003596214309
72,2,127,1001.5314331054688,22.773530960083008,31.64698142170069
72,2,128,982.1461181640625,23.154346466064453,31.339210554257146
72,2,129,950.219482421875,22.445568084716797,30.825630284259802
72,2,130,1017.5435180664062,22.940385818481445,31.8989579464033
72,2,131,1106.1593017578125,24.366836547851562,33.258973251707765
72,2,132,950.4119262695312,22.098388671875,30.828751617111116
72,2,133,924.8292236328125,21.653579711914062,30.411004975712533
72,2,134,961.4871826171875,22.376155853271484,31.007856788517124
72,2,135,992.9435424804688,22.878705978393555,31.51100668783003
72,2,136,896.7470092773438,21.35215187072754,29.945734408715772
72,2,137,927.3272094726562,21.665815353393555,30.452047705739858
72,2,138,1095.953125,24.253976821899414,33.10518275134575
72,2,139,1069.860107421875,23.462350845336914,32.708716077245754
72,2,140,1045.7904052734375,23.324077606201172,32.338682800532204
72,2,141,1005.631591796875,22.90560531616211,31.711694874239615
72,2,142,1117.3575439453125,24.503341674804688,33.42689850921429
72,2,143,993.5817260742188,22.912107467651367,31.521131421226283
72,2,144,976.5198974609375,23.019981384277344,31.249318351940694
72,2,145,933.594482421875,21.94248390197754,30.554778389343213
72,2,146,931.1875,22.382568359375,30.515364982251153
72,2,147,1124.5057373046875,24.036380767822266,33.53365081980618
72,2,148,1366.507568359375,26.311717987060547,36.96630314704697
72,2,149,1312.313232421875,26.347949981689453,36.225864136302874
72,2,150,1084.3603515625,24.252376556396484,32.92962726121418
72,3,1,8040.572265625,69.85236358642578,89.66923812336648
72,3,2,7161.0029296875,65.34861755371094,84.6227093024532
72,3,3,5776.0693359375,58.382545471191406,76.00045615611461
72,3,4,4432.8154296875,50.389404296875,66.57939192939133
72,3,5,3222.552001953125,42.58020782470703,56.767525945324806
72,3,6,1896.564697265625,32.15263366699219,43.549565982517265
72,3,7,1385.048095703125,27.113574981689453,37.216234303098496
72,3,8,964.5568237304688,22.576358795166016,31.05731514040563
72,3,9,975.8373413085938,22.816213607788086,31.23839530623482
72,3,10,891.19775390625,21.843990325927734,29.85293543198474
72,3,11,924.6189575195312,22.415836334228516,30.407547706441754
72,3,12,917.744140625,22.44101333618164,30.29429221198277
72,3,13,942.9796142578125,22.881235122680664,30.70797313822279
72,3,14,974.6387939453125,23.261110305786133,31.21920553033521
72,3,15,924.8850708007812,22.800247192382812,30.411923168401916
72,3,16,1031.646728515625,24.002452850341797,32.119257907299556
72,3,17,948.996826171875,23.343257904052734,30.805792088045308
72,3,18,990.71240234375,24.082008361816406,31.475584225614462
72,3,19,1004.5211791992188,23.883390426635742,31.69418210333276
72,3,20,1049.6572265625,24.34257698059082,32.398413951341816
72,3,21,1043.2603759765625,24.460914611816406,32.29954142053045
72,3,22,1197.5787353515625,27.130260467529297,34.60605055985965
72,3,23,1272.289794921875,26.516342163085938,35.66917149194631
72,3,24,1033.811767578125,23.74271583557129,32.15294337347866
72,3,25,1106.879150390625,25.024057388305664,33.26979336260784
72,3,26,1048.6513671875,24.24808692932129,32.382886949552535
72,3,27,1081.339111328125,24.94858169555664,32.883721068761744
72,3,28,988.2439575195312,23.449256896972656,31.4363477127915
72,3,29,1116.4776611328125,25.12604331970215,33.41373461815983
72,3,30,1038.8427734375,24.470365524291992,32.23108396311704
72,3,31,1180.86572265625,25.832275390625,34.36372684468682
72,3,32,1115.6754150390625,25.603126525878906,33.40172772535969
72,3,33,1015.9512939453125,24.34944725036621,31.873990869442636
72,3,34,1358.31494140625,28.66752052307129,36.85532446480766
72,3,35,1747.6865234375,31.736438751220703,41.805340848239716
72,3,36,1458.1976318359375,29.828840255737305,38.1863540002962
72,3,37,1089.79541015625,25.10799789428711,33.01204946919003
72,3,38,1230.8968505859375,26.769514083862305,35.08413958736821
72,3,39,1601.408447265625,31.682239532470703,40.01760171806433
72,3,40,1047.409423828125,24.31964683532715,32.36370534762862
72,3,41,1245.1737060546875,27.25838279724121,35.28701894542365
72,3,42,1656.20703125,31.435352325439453,40.69652357695925
72,3,43,1200.73828125,26.7897891998291,34.651670684831345
72,3,44,1226.78369140625,27.14089012145996,35.02547203687982
72,3,45,1329.5576171875,28.368783950805664,36.463099390856776
72,3,46,1079.9254150390625,25.362154006958008,32.86221865667415
72,3,47,955.51953125,23.535694122314453,30.911478956044792
72,3,48,1031.7535400390625,24.412498474121094,32.12092059762706
72,3,49,1293.880859375,27.22477149963379,35.970555449909305
72,3,50,1128.697509765625,25.437816619873047,33.59609366824698
72,3,51,902.35205078125,23.20703125,30.039175267993794
72,3,52,1140.3619384765625,25.651878356933594,33.76924545317177
72,3,53,940.0546875,23.395545959472656,30.660311275327913
72,3,54,1006.9204711914062,23.911134719848633,31.732010197770425
72,3,55,1189.439697265625,26.051319122314453,34.48825448273114
72,3,56,1156.9732666015625,26.095895767211914,34.014309732839834
72,3,57,1051.9268798828125,24.670764923095703,32.43342226597145
72,3,58,1187.8209228515625,26.538646697998047,34.46477800380502
72,3,59,1060.4638671875,24.546676635742188,32.56476419671268
72,3,60,972.8453369140625,23.628957748413086,31.19046868698934
72,3,61,1083.2557373046875,24.964954376220703,32.91285064081639
72,3,62,1219.2694091796875,26.507356643676758,34.918038449771025
72,3,63,1075.4967041015625,24.715566635131836,32.79476641327946
72,3,64,1282.0216064453125,27.904767990112305,35.8053293022884
72,3,65,1291.73828125,27.585330963134766,35.94076072163749
72,3,66,1063.030517578125,25.07662582397461,32.604148778615965
72,3,67,1195.3314208984375,26.655485153198242,34.57356534837617
72,3,68,1182.0189208984375,25.81307029724121,34.38050204546812
72,3,69,1284.5260009765625,27.461416244506836,35.84028461070814
72,3,70,1102.8797607421875,25.24625015258789,33.20963355326565
72,3,71,1336.626708984375,28.229541778564453,36.559905757323484
72,3,72,1480.3189697265625,29.502750396728516,38.474913511619
72,3,73,1033.5511474609375,24.296890258789062,32.14889029905912
72,3,74,1440.6697998046875,29.510725021362305,37.95615628333153
72,3,75,1470.720458984375,29.890554428100586,38.34997338961756
72,3,76,1478.1353759765625,29.516468048095703,38.44652618867617
72,3,77,1254.9722900390625,27.13096046447754,35.425588069064744
72,3,78,1187.148681640625,26.602670669555664,34.45502404063339
72,3,79,1323.842041015625,27.959205627441406,36.38464017982898
72,3,80,1619.650146484375,30.899320602416992,40.24487727008712
72,3,81,1139.3743896484375,25.660343170166016,33.75462027113381
72,3,82,1547.6822509765625,30.689912796020508,39.340592915925434
72,3,83,1577.2918701171875,30.31009292602539,39.71513401862302
72,3,84,1540.1151123046875,30.603132247924805,39.2443003798601
72,3,85,1391.779052734375,28.722976684570312,37.306555090685805
72,3,86,1578.3099365234375,29.942922592163086,39.72794906011934
72,3,87,1166.003173828125,26.10947608947754,34.1467886312626
72,3,88,1524.026611328125,30.294084548950195,39.03878342530829
72,3,89,1463.537353515625,29.523983001708984,38.25620673192292
72,3,90,1673.8564453125,32.204811096191406,40.912790729947766
72,3,91,1808.4329833984375,32.66471862792969,42.525674402629264
72,3,92,1530.207763671875,29.782278060913086,39.11787013210043
72,3,93,1980.0113525390625,34.82063293457031,44.49731848706237
72,3,94,1955.730712890625,34.55785369873047,44.22364427419596
72,3,95,2070.229248046875,35.82847213745117,45.49977195598759
72,3,96,1924.26416015625,33.87022018432617,43.866435462164574
72,3,97,1753.6005859375,32.49901580810547,41.87601444666744
72,3,98,1463.0716552734375,29.3543701171875,38.25011967658974
72,3,99,1489.4088134765625,29.737354278564453,38.5928596177656
72,3,100,1792.164794921875,32.330665588378906,42.333967389342035
72,3,101,1688.236083984375,30.75582504272461,41.088150165033895
72,3,102,1820.220947265625,32.846160888671875,42.664047478710046
72,3,103,1874.9453125,33.18114471435547,43.30063870776042
72,3,104,1783.7138671875,32.5373420715332,42.23403683271941
72,3,105,2002.2349853515625,34.52497863769531,44.746340468820044
72,3,106,1965.8369140625,34.54092788696289,44.33775946146242
72,3,107,1855.7823486328125,32.816017150878906,43.078792330250074
72,3,108,1929.7525634765625,34.14110565185547,43.928949036786236
72,3,109,2013.5654296875,34.387779235839844,44.872769356119534
72,3,110,2054.912109375,35.23040771484375,45.33113840810751
72,3,111,2185.672607421875,35.75544357299805,46.75117760465371
72,3,112,1704.2183837890625,31.487770080566406,41.28217997864287
72,3,113,2279.7236328125,37.40250778198242,47.74645152063659
72,3,114,1806.308837890625,32.36914825439453,42.50069220484091
72,3,115,1993.220458984375,34.46082305908203,44.64549763396501
72,3,116,1672.8533935546875,30.770862579345703,40.900530480113424
72,3,117,1973.921875,34.327579498291016,44.428840576814515
72,3,118,2372.982421875,37.63789749145508,48.713267411199176
72,3,119,1826.4395751953125,33.17585754394531,42.73686435848227
72,3,120,2135.248046875,36.03635787963867,46.20874426853645
72,3,121,1699.2354736328125,31.94490623474121,41.22178396955683
72,3,122,2016.3480224609375,34.480735778808594,44.90376401217316
72,3,123,2170.313232421875,35.766597747802734,46.58662074482195
72,3,124,2036.5465087890625,35.075374603271484,45.12811217843111
72,3,125,2473.34375,38.049095153808594,49.73272313075165
72,3,126,2053.863037109375,34.63898468017578,45.3195657206617
72,3,127,2462.757080078125,38.68838882446289,49.62617333704186
72,3,128,2333.881103515625,37.51999282836914,48.31025878129432
72,3,129,2694.07275390625,40.28540802001953,51.9044579386612
72,3,130,2049.482421875,34.7174186706543,45.27120963565034
72,3,131,2132.605712890625,35.443115234375,46.180144141076745
72,3,132,1670.2259521484375,31.41415023803711,40.86839796405577
72,3,133,2273.856689453125,36.88018035888672,47.68497341357259
72,3,134,2228.939453125,35.50840377807617,47.21164531262387
72,3,135,1904.320068359375,33.955787658691406,43.638515881722824
72,3,136,1631.724853515625,30.336727142333984,40.39461416470796
72,3,137,1842.849365234375,32.46904754638672,42.92842141558871
72,3,138,2351.13232421875,37.23604202270508,48.488476200214315
72,3,139,2129.94580078125,35.50218963623047,46.15133585045237
72,3,140,2302.79541015625,36.5421028137207,47.987450548620004
72,3,141,2116.06982421875,35.20425796508789,46.000758952638485
72,3,142,2342.847900390625,37.69247055053711,48.402974086213185
72,3,143,2196.654296875,35.93355178833008,46.86847871304337
72,3,144,2299.14208984375,36.91770553588867,47.949370067225594
72,3,145,2048.154296875,34.317813873291016,45.25653871955963
72,3,146,2078.533203125,34.36454391479492,45.59093334342915
72,3,147,2063.37255859375,34.32323455810547,45.42436084958984
72,3,148,2023.3704833984375,34.21622848510742,44.98189061609614
72,3,149,2095.105712890625,34.80702590942383,45.772324748592624
72,3,150,2184.09375,35.72426223754883,46.73428880383224
72,4,1,52103.39453125,220.37757873535156,228.26167994486065
72,4,2,37835.5078125,186.5522003173828,194.51351575790306
72,4,3,17960.072265625,126.35223388671875,134.01519415956162
72,4,4,13139.611328125,107.36741638183594,114.6281437000748
72,4,5,11089.228515625,97.93343353271484,105.30540591833356
72,4,6,7120.89453125,76.05682373046875,84.38539287844787
72,4,7,4668.70068359375,59.190494537353516,68.32789096404008
72,4,8,3488.34228515625,50.11777114868164,59.06218997934508
72,4,9,3041.685302734375,46.17894744873047,55.15147597965421
72,4,10,3030.60498046875,46.466468811035156,55.05093078657935
72,4,11,3228.002197265625,48.129451751708984,56.81551018221719
72,4,12,3414.220947265625,49.9218864440918,58.431335319891716
72,4,13,3519.576416015625,50.72549057006836,59.326018036065975
72,4,14,3606.8564453125,51.52457046508789,60.05710986479869
72,4,15,3664.135009765625,52.10017013549805,60.53209900346778
72,4,16,3621.4287109375,51.51390838623047,60.178307644345566
72,4,17,3574.488525390625,51.14815902709961,59.7870263969586
72,4,18,3681.9833984375,52.154422760009766,60.6793490277994
72,4,19,3823.068603515625,52.67487716674805,61.830967997562716
72,4,20,4292.455078125,57.071102142333984,65.51683049511018
72,4,21,4171.1240234375,57.854190826416016,64.58423974498345
72,4,22,5294.54736328125,63.34202575683594,72.76364039327093
